sample_id,bucket,category,source_group,split,input_path,output_path,input_exists,output_exists,shape_match,input_width,input_height,output_width,output_height,severity,identity_candidate,diff_mean,mask_ratio,mask_threshold,input_pseudo_psnr,input_pseudo_ssim_global,e1_pseudo_psnr,e1_pseudo_ssim_global,e1_mask_outside_max_abs,e1_mask_outside_mean_abs
image_patches_small/201_0_93_TZTNIHIYHM_1_1_2_A_MBed_1,image_patches_small,image_patches_small/clear_structure_noimagine,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/201_0_93_TZTNIHIYHM_1_1_2_A_MBed_1_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/201_0_93_TZTNIHIYHM_1_1_2_A_MBed_1_generated.png,True,True,True,900,900,900,900,medium,False,3.1566781997680664,0.055462962962962964,38.0,26.47552519856972,0.9754230789553704,35.63839118013639,0.9972799213588063,0,0.0
image_patches_small/202_0_93_TZTNIHIYHM_1_1_2_A_MBed_2,image_patches_small,image_patches_small/clear_structure_noimagine,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/202_0_93_TZTNIHIYHM_1_1_2_A_MBed_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/202_0_93_TZTNIHIYHM_1_1_2_A_MBed_2_generated.png,True,True,True,900,900,900,900,medium,False,2.576209783554077,0.0654641975308642,26.0,28.97706759911056,0.9888056850474292,38.57059667725802,0.9988918925422658,0,0.0
image_patches_small/2_0_93_TZTNIHIYHM_1_1_2_A_MBed_2,image_patches_small,image_patches_small/clear_structure_noimagine,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_0_93_TZTNIHIYHM_1_1_2_A_MBed_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_0_93_TZTNIHIYHM_1_1_2_A_MBed_2_generated.png,True,True,True,900,900,900,900,medium,False,2.561098575592041,0.04971604938271605,35.33333206176758,27.87549523741289,0.9799923860338915,36.86382399154607,0.9977108236923031,0,0.0
image_patches_small/2_113_41_SKSWBPWJPS_1_5_2_A_Bed_2,image_patches_small,image_patches_small/clear_structure_noimagine,113_41_SKSWBPWJPS_1_5_2_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_113_41_SKSWBPWJPS_1_5_2_A_Bed_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_113_41_SKSWBPWJPS_1_5_2_A_Bed_2_generated.png,True,True,True,900,900,900,900,light,True,0.9848905205726624,0.037428395061728396,20.0,34.81926741954039,0.9957080282448149,43.35358070392374,0.9994600651079792,0,0.0
image_patches_small/2_12_86_TZSMTHISHM_1_1_13_A_LivingDining_2,image_patches_small,image_patches_small/clear_structure_noimagine,12_86_TZSMTHISHM_1_1_13_A_LivingDining,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_12_86_TZSMTHISHM_1_1_13_A_LivingDining_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_12_86_TZSMTHISHM_1_1_13_A_LivingDining_2_generated.png,True,True,True,900,900,900,900,severe,False,4.641884803771973,0.0995395061728395,28.66666603088379,24.24726237485823,0.9773994337127622,37.955351157347195,0.9992103047103266,0,0.0
image_patches_small/2_1314_25_SKPPWEPEPE_2_51_8_B_Living_2,image_patches_small,image_patches_small/clear_structure_noimagine,1314_25_SKPPWEPEPE_2_51_8_B_Living,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_1314_25_SKPPWEPEPE_2_51_8_B_Living_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_1314_25_SKPPWEPEPE_2_51_8_B_Living_2_generated.png,True,True,True,900,900,900,900,medium,False,1.3902077674865723,0.03729382716049383,18.0,32.43686776688035,0.9941654369484486,41.427530679964136,0.9993543144311541,0,0.0
image_patches_small/2_168_41_SKSWBPWJPS_1_7_1_B_Bed_2,image_patches_small,image_patches_small/clear_structure_noimagine,168_41_SKSWBPWJPS_1_7_1_B_Bed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_168_41_SKSWBPWJPS_1_7_1_B_Bed_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_168_41_SKSWBPWJPS_1_7_1_B_Bed_2_generated.png,True,True,True,900,900,900,900,light,True,1.3479855060577393,0.03833950617283951,25.33333396911621,32.20623427348043,0.9903609026761934,41.0163481336275,0.9988779164730983,0,0.0
image_patches_small/2_1_20_SKPPWAPXPE_1_15_7_A_Living_2,image_patches_small,image_patches_small/clear_structure_noimagine,1_20_SKPPWAPXPE_1_15_7_A_Living,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_1_20_SKPPWAPXPE_1_15_7_A_Living_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_1_20_SKPPWAPXPE_1_15_7_A_Living_2_generated.png,True,True,True,900,900,900,900,light,True,0.6990402936935425,0.013944444444444445,18.0,35.09718533014745,0.9903178352351705,44.126917045306044,0.9990557768668205,0,0.0
image_patches_small/2_632_84_TZSHZHMRHM_1_20_25_B_Living_2,image_patches_small,image_patches_small/clear_structure_noimagine,632_84_TZSHZHMRHM_1_20_25_B_Living,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_632_84_TZSHZHMRHM_1_20_25_B_Living_2_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/2_632_84_TZSHZHMRHM_1_20_25_B_Living_2_generated.png,True,True,True,900,900,900,900,medium,False,3.233656167984009,0.0724530864197531,30.0,27.205759334735077,0.9830845382601588,35.99613108353243,0.99834553067135,0,0.0
image_patches_small/3_138_7_SEPPWDPXPE_1_5_19_A_Bed_3,image_patches_small,image_patches_small/clear_structure_noimagine,138_7_SEPPWDPXPE_1_5_19_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_138_7_SEPPWDPXPE_1_5_19_A_Bed_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_138_7_SEPPWDPXPE_1_5_19_A_Bed_3_generated.png,True,True,True,900,900,900,900,severe,False,4.970775127410889,0.15059876543209877,34.0,25.199870762849184,0.9820792469438981,35.6797150416043,0.9987695577281064,0,0.0
image_patches_small/3_156_86_TZSMTHISHM_1_6_12_A_Bath_3,image_patches_small,image_patches_small/clear_structure_noimagine,156_86_TZSMTHISHM_1_6_12_A_Bath,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_156_86_TZSMTHISHM_1_6_12_A_Bath_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_156_86_TZSMTHISHM_1_6_12_A_Bath_3_generated.png,True,True,True,900,900,900,900,light,True,1.2183637619018555,0.019574074074074074,18.0,35.59940611495397,0.9978678420955999,39.33907579562956,0.9991650347612208,0,0.0
image_patches_small/3_608_82_TZNITHIOHM_1_117_27_D_Bed_3,image_patches_small,image_patches_small/clear_structure_noimagine,608_82_TZNITHIOHM_1_117_27_D_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_608_82_TZNITHIOHM_1_117_27_D_Bed_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_608_82_TZNITHIOHM_1_117_27_D_Bed_3_generated.png,True,True,True,900,900,900,900,medium,False,2.1951262950897217,0.06480740740740741,28.66666603088379,29.408481755527735,0.9880665148036777,38.48530273595137,0.9987880756077482,0,0.0
image_patches_small/3_632_3_OSRJURUXRU_1_31_15_D_MBed_3,image_patches_small,image_patches_small/clear_structure_noimagine,632_3_OSRJURUXRU_1_31_15_D_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_632_3_OSRJURUXRU_1_31_15_D_MBed_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_632_3_OSRJURUXRU_1_31_15_D_MBed_3_generated.png,True,True,True,900,900,900,900,medium,False,1.5503880977630615,0.05051358024691358,19.66666603088379,32.67483413569226,0.9954219778551375,40.492806824995895,0.9993354066254274,0,0.0
image_patches_small/3_650_86_TZSMTHISHM_1_24_13_D_LivingDining_3,image_patches_small,image_patches_small/clear_structure_noimagine,650_86_TZSMTHISHM_1_24_13_D_LivingDining,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_650_86_TZSMTHISHM_1_24_13_D_LivingDining_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_650_86_TZSMTHISHM_1_24_13_D_LivingDining_3_generated.png,True,True,True,900,900,900,900,medium,False,1.478901743888855,0.06445185185185186,18.0,33.846795683790766,0.997206617416915,42.14770461268273,0.9996272540899878,0,0.0
image_patches_small/3_682_41_SKSWBPWJPS_1_26_11_C_Bed_3,image_patches_small,image_patches_small/clear_structure_noimagine,682_41_SKSWBPWJPS_1_26_11_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_682_41_SKSWBPWJPS_1_26_11_C_Bed_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_682_41_SKSWBPWJPS_1_26_11_C_Bed_3_generated.png,True,True,True,900,900,900,900,medium,False,1.9896453619003296,0.0643320987654321,21.33333396911621,30.195088065191094,0.9844511701925955,40.566174618379094,0.9987885762190659,0,0.0
image_patches_small/3_838_27_SKPPWEPXPE_5_95_23_B_Living_3,image_patches_small,image_patches_small/clear_structure_noimagine,838_27_SKPPWEPXPE_5_95_23_B_Living,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_838_27_SKPPWEPXPE_5_95_23_B_Living_3_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/3_838_27_SKPPWEPXPE_5_95_23_B_Living_3_generated.png,True,True,True,900,900,900,900,light,True,0.7213781476020813,0.012696296296296296,18.0,37.86455304807447,0.9981728058845004,41.18674237705049,0.9991706043362256,0,0.0
image_patches_small/4_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_4,image_patches_small,image_patches_small/clear_structure_noimagine,0_24_SKPPWDPXPS_1_1_6_A_LivingDining,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_4_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_4_generated.png,True,True,True,900,900,900,900,light,True,0.8560028672218323,0.018174074074074075,18.0,35.5714756397608,0.9950242420353296,42.481286343229726,0.9991054953809123,0,0.0
image_patches_small/4_134_15_SKEYPPEAPE_1_5_32_A_MBed_4,image_patches_small,image_patches_small/clear_structure_noimagine,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_134_15_SKEYPPEAPE_1_5_32_A_MBed_4_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_134_15_SKEYPPEAPE_1_5_32_A_MBed_4_generated.png,True,True,True,900,900,900,900,light,True,1.1090288162231445,0.03119753086419753,26.33333396911621,31.77342653015764,0.98700233477574,41.92932826332803,0.9989511596138071,0,0.0
image_patches_small/4_141_15_SKEYPPEAPE_1_6_11_A_Bed_4,image_patches_small,image_patches_small/clear_structure_noimagine,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_141_15_SKEYPPEAPE_1_6_11_A_Bed_4_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_141_15_SKEYPPEAPE_1_6_11_A_Bed_4_generated.png,True,True,True,900,900,900,900,medium,False,1.4788402318954468,0.04874197530864197,21.66666603088379,31.7416464595637,0.9926524195416343,41.32471615641707,0.9992345918340884,0,0.0
image_patches_small/4_609_11_SKBKBPEAPE_1_17_34_D_Bed_4,image_patches_small,image_patches_small/clear_structure_noimagine,609_11_SKBKBPEAPE_1_17_34_D_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_609_11_SKBKBPEAPE_1_17_34_D_Bed_4_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/4_609_11_SKBKBPEAPE_1_17_34_D_Bed_4_generated.png,True,True,True,900,900,900,900,medium,False,2.2634835243225098,0.057149382716049385,30.0,29.40213466565138,0.9844255382031101,37.912913948722306,0.9979749986533799,0,0.0
image_patches_small/5_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_5,image_patches_small,image_patches_small/clear_structure_noimagine,0_24_SKPPWDPXPS_1_1_6_A_LivingDining,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/5_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_5_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/5_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_5_generated.png,True,True,True,900,900,900,900,light,True,1.3455029726028442,0.03666172839506173,20.33333396911621,32.3198085344959,0.9820109064688572,41.36019423974,0.9980374579462162,0,0.0
image_patches_small/5_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_5,image_patches_small,image_patches_small/clear_structure_noimagine,13_22_SKPPWBPEPE_1_14_7_Whole_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/5_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_5_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/5_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_5_generated.png,True,True,True,900,900,900,900,medium,False,2.1403167247772217,0.056623456790123455,35.66666793823242,28.583666098056845,0.9785663189154664,39.108708451067734,0.9983470134097954,0,0.0
image_patches_small/5_609_11_SKBKBPEAPE_1_17_34_D_Bed_5,image_patches_small,image_patches_small/clear_structure_noimagine,609_11_SKBKBPEAPE_1_17_34_D_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/5_609_11_SKBKBPEAPE_1_17_34_D_Bed_5_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/5_609_11_SKBKBPEAPE_1_17_34_D_Bed_5_generated.png,True,True,True,900,900,900,900,medium,False,1.6905159950256348,0.048106172839506176,21.66666603088379,30.58707822815488,0.9856882711568756,39.9495557309131,0.9986784575105478,0,0.0
image_patches_small/6_141_15_SKEYPPEAPE_1_6_11_A_Bed_6,image_patches_small,image_patches_small/clear_structure_noimagine,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_141_15_SKEYPPEAPE_1_6_11_A_Bed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_141_15_SKEYPPEAPE_1_6_11_A_Bed_6_generated.png,True,True,True,900,900,900,900,medium,False,1.6864814758300781,0.03800617283950617,33.66666793823242,29.733603825269306,0.9721630845730911,38.36026623118795,0.9967732793456497,0,0.0
image_patches_small/6_154_44_SSPPWBPEPK_1_12_5_E_Living_6,image_patches_small,image_patches_small/clear_structure_noimagine,154_44_SSPPWBPEPK_1_12_5_E_Living,test,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_154_44_SSPPWBPEPK_1_12_5_E_Living_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_154_44_SSPPWBPEPK_1_12_5_E_Living_6_generated.png,True,True,True,900,900,900,900,light,True,0.7489683032035828,0.02047037037037037,21.0,32.45614611854276,0.9476011867364093,47.802505977487385,0.998794459939884,0,0.0
image_patches_small/6_179_61_TTNTIHLEHM_1_17_8_C_Bed_6,image_patches_small,image_patches_small/clear_structure_noimagine,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_179_61_TTNTIHLEHM_1_17_8_C_Bed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_179_61_TTNTIHLEHM_1_17_8_C_Bed_6_generated.png,True,True,True,900,900,900,900,medium,False,1.4483410120010376,0.029371604938271605,44.0,29.500410936081455,0.9621372786349753,39.38199245950606,0.9965178285807988,0,0.0
image_patches_small/6_325_38_SKPPWYPEPE_1_105_13_B_MBed_6,image_patches_small,image_patches_small/clear_structure_noimagine,325_38_SKPPWYPEPE_1_105_13_B_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_325_38_SKPPWYPEPE_1_105_13_B_MBed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_325_38_SKPPWYPEPE_1_105_13_B_MBed_6_generated.png,True,True,True,900,900,900,900,medium,False,1.4326390027999878,0.03220246913580247,40.66666793823242,30.280536451214715,0.9648912079681355,39.404912930925136,0.9959591151905124,0,0.0
image_patches_small/6_379_11_SKBKBPEAPE_1_11_20_C_Living_6,image_patches_small,image_patches_small/clear_structure_noimagine,379_11_SKBKBPEAPE_1_11_20_C_Living,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_379_11_SKBKBPEAPE_1_11_20_C_Living_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_379_11_SKBKBPEAPE_1_11_20_C_Living_6_generated.png,True,True,True,900,900,900,900,light,True,1.0081465244293213,0.01667530864197531,32.66666793823242,30.35689456377552,0.9409522903903104,42.360129727969934,0.9970180509889904,0,0.0
image_patches_small/6_637_3_OSRJURUXRU_1_31_20_D_MBed_6,image_patches_small,image_patches_small/clear_structure_noimagine,637_3_OSRJURUXRU_1_31_20_D_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_637_3_OSRJURUXRU_1_31_20_D_MBed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_637_3_OSRJURUXRU_1_31_20_D_MBed_6_generated.png,True,True,True,900,900,900,900,medium,False,1.9305493831634521,0.05223086419753086,42.33333206176758,28.469025582995148,0.9783009244344746,40.40506403590288,0.9987002436606857,0,0.0
image_patches_small/6_651_3_OSRJURUXRU_1_32_8_D_Bed_6,image_patches_small,image_patches_small/clear_structure_noimagine,651_3_OSRJURUXRU_1_32_8_D_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_651_3_OSRJURUXRU_1_32_8_D_Bed_6_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/6_651_3_OSRJURUXRU_1_32_8_D_Bed_6_generated.png,True,True,True,900,900,900,900,light,True,1.052722692489624,0.02096172839506173,18.0,36.169400310383345,0.998174681487227,39.99274704270925,0.9992991714392417,0,0.0
image_patches_small/7_134_10_SKADBPYRPE_3_25_10_A_Bed_7,image_patches_small,image_patches_small/clear_structure_noimagine,134_10_SKADBPYRPE_3_25_10_A_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/7_134_10_SKADBPYRPE_3_25_10_A_Bed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/7_134_10_SKADBPYRPE_3_25_10_A_Bed_7_generated.png,True,True,True,900,900,900,900,light,True,0.9805238246917725,0.03571481481481482,18.0,34.918044378456635,0.9954554044576035,43.07097226928604,0.999390763270981,0,0.0
image_patches_small/7_179_61_TTNTIHLEHM_1_17_8_C_Bed_7,image_patches_small,image_patches_small/clear_structure_noimagine,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/7_179_61_TTNTIHLEHM_1_17_8_C_Bed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/7_179_61_TTNTIHLEHM_1_17_8_C_Bed_7_generated.png,True,True,True,900,900,900,900,light,True,1.0247094631195068,0.025750617283950616,31.66666603088379,31.62107953171903,0.9580410730901903,41.873295390054125,0.9962367375695437,0,0.0
image_patches_small/7_637_3_OSRJURUXRU_1_31_20_D_MBed_7,image_patches_small,image_patches_small/clear_structure_noimagine,637_3_OSRJURUXRU_1_31_20_D_MBed,train,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/7_637_3_OSRJURUXRU_1_31_20_D_MBed_7_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/7_637_3_OSRJURUXRU_1_31_20_D_MBed_7_generated.png,True,True,True,900,900,900,900,light,True,0.9364275336265564,0.02654567901234568,20.33333396911621,33.66050269428364,0.987665376804584,42.44415896778133,0.9988967008640924,0,0.0
image_patches_small/8_667_3_OSRJURUXRU_1_32_24_D_Bed_8,image_patches_small,image_patches_small/clear_structure_noimagine,667_3_OSRJURUXRU_1_32_24_D_Bed,val,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/8_667_3_OSRJURUXRU_1_32_24_D_Bed_8_ori.png,To_Yukun_3DModelImageryEnhancement/To_Yukun_3DModelImageryEnhancement/s7_make_datasets/s1_trainingset/image_patches_small/clear_structure_noimagine/8_667_3_OSRJURUXRU_1_32_24_D_Bed_8_generated.png,True,True,True,900,900,900,900,medium,False,2.4223194122314453,0.06052222222222222,44.33333206176758,27.211928161114557,0.9744881628958144,38.82912375135824,0.9983803398047666,0,0.0
